"FID_","FIPSSTCO","TRT2000","STFID","OID_","SCTRACTW","FIPSPLACEW","CENSUSPLW","SCTRACTR","FIPSPLACER","CENSUCPLR","TRACTTOTRA","STFID_1","ID_ID","Distance"
,"51013","101000","51013101000",427,51059471200.0000,79952,1252,51013101000.0000,3000,56,4,"51013101000",70535.000000,0.002557
,"51013","100700","51013100700",425,51059471200.0000,79952,1252,51013100700.0000,3000,56,15,"51013100700",70589.000000,0.001240
,"51013","100900","51013100900",71,51059471200.0000,48376,772,51013100900.0000,3000,56,15,"51013100900",70609.000000,0.002708
,"51013","101400","51013101400",923,51059460400.0000,79952,1252,51013101400.0000,3000,56,15,"51013101400",70641.000000,0.002352
,"51013","102000","51013102000",77,51059471200.0000,48376,772,51013102000.0000,3000,56,4,"51013102000",70650.000000,0.001073
,"51013","102200","51013102200",436,51059471200.0000,79952,1252,51013102200.0000,3000,56,20,"51013102200",70657.000000,0.003748
,"51013","102800","51013102800",440,51059471200.0000,79952,1252,51013102800.0000,3000,56,10,"51013102800",70666.000000,0.006338
,"51013","100600","51013100600",918,51059460400.0000,79952,1252,51013100600.0000,3000,56,15,"51013100600",70669.000000,0.003243
,"51013","101500","51013101500",431,51059471200.0000,79952,1252,51013101500.0000,3000,56,45,"51013101500",70675.000000,0.003780
,"51013","102400","51013102400",438,51059471200.0000,79952,1252,51013102400.0000,3000,56,4,"51013102400",70738.000000,0.002773
,"51013","102500","51013102500",78,51059471200.0000,48376,772,51013102500.0000,3000,56,4,"51013102500",70754.000000,0.002223
,"51013","102300","51013102300",437,51059471200.0000,79952,1252,51013102300.0000,3000,56,15,"51013102300",70795.000000,0.005370
,"51013","102700","51013102700",79,51059471200.0000,48376,772,51013102700.0000,3000,56,10,"51013102700",70795.000000,0.004678
,"51013","102600","51013102600",931,51059460400.0000,79952,1252,51013102600.0000,3000,56,10,"51013102600",70807.000000,0.004078
,"51013","103100","51013103100",82,51059471200.0000,48376,772,51013103100.0000,3000,56,4,"51013103100",70817.000000,0.002843
,"51013","103800","51013103800",85,51059471200.0000,48376,772,51013103800.0000,3000,56,10,"51013103800",70844.000000,0.002961
,"51013","103700","51013103700",446,51059471200.0000,79952,1252,51013103700.0000,3000,56,10,"51013103700",70849.000000,0.004452
,"51013","103402","51013103402",444,51059471200.0000,79952,1252,51013103402.0000,3000,56,20,"51013103402",70864.000000,0.008870
,"51013","101900","51013101900",76,51059471200.0000,48376,772,51013101900.0000,3000,56,4,"51013101900",70896.000000,0.006459
,"51013","101700","51013101700",432,51059471200.0000,79952,1252,51013101700.0000,3000,56,10,"51013101700",70951.000000,0.000058
,"51013","101600","51013101600",925,51059460400.0000,79952,1252,51013101600.0000,3000,56,10,"51013101600",70958.000000,0.001293
,"51013","101800","51013101800",75,51059471200.0000,48376,772,51013101800.0000,3000,56,10,"51013101800",71000.000000,0.002013
,"51013","100500","51013100500",424,51059471200.0000,79952,1252,51013100500.0000,3000,56,4,"51013100500",71031.000000,0.002342
,"51013","100800","51013100800",1657,51059460500.0000,79952,1252,51013100800.0000,3000,56,15,"51013100800",71043.000000,0.001676
,"51013","102100","51013102100",1669,51059460500.0000,79952,1252,51013102100.0000,3000,56,4,"51013102100",71099.000000,0.002872
,"51013","103200","51013103200",83,51059471200.0000,48376,772,51013103200.0000,3000,56,10,"51013103200",71109.000000,0.006438
,"51510","201000","51510201000",1202,51059460400.0000,79952,1252,51510201000.0000,1000,25,10,"51510201000",71146.000000,0.003279
,"51013","102900","51013102900",80,51059471200.0000,48376,772,51013102900.0000,3000,56,15,"51013102900",71147.000000,0.004954
,"51013","103000","51013103000",81,51059471200.0000,48376,772,51013103000.0000,3000,56,15,"51013103000",71147.000000,0.003683
,"51013","103500","51013103500",84,51059471200.0000,48376,772,51013103500.0000,3000,56,4,"51013103500",71153.000000,0.005140
,"51013","103600","51013103600",940,51059460400.0000,79952,1252,51013103600.0000,3000,56,4,"51013103600",71172.000000,0.005777
,"51013","100400","51013100400",1653,51059460500.0000,79952,1252,51013100400.0000,3000,56,20,"51013100400",71242.000000,0.002157
,"51013","101200","51013101200",73,51059471200.0000,48376,772,51013101200.0000,3000,56,4,"51013101200",71248.000000,0.006427
,"51013","101300","51013101300",74,51059471200.0000,48376,772,51013101300.0000,3000,56,10,"51013101300",71252.000000,0.006659
,"51013","103300","51013103300",1679,51059460500.0000,79952,1252,51013103300.0000,3000,56,4,"51013103300",71267.000000,0.002360
,"51510","200402","51510200402",705,51059471200.0000,79952,1252,51510200402.0000,1000,25,15,"51510200402",71280.000000,0.004258
,"51510","200102","51510200102",697,51059471200.0000,79952,1252,51510200102.0000,1000,25,4,"51510200102",71284.000000,0.007809
,"51510","200101","51510200101",237,51059471200.0000,48376,772,51510200101.0000,1000,25,25,"51510200101",71291.000000,0.004822
,"51510","200303","51510200303",703,51059471200.0000,79952,1252,51510200303.0000,1000,25,10,"51510200303",71301.000000,0.002034
,"51510","200401","51510200401",240,51059471200.0000,48376,772,51510200401.0000,1000,25,20,"51510200401",71303.000000,0.007031
,"51510","200104","51510200104",699,51059471200.0000,79952,1252,51510200104.0000,1000,25,4,"51510200104",71311.000000,0.002938
,"51510","200600","51510200600",707,51059471200.0000,79952,1252,51510200600.0000,1000,25,4,"51510200600",71363.000000,0.003026
,"51510","201100","51510201100",3104,51059480200.0000,79952,1252,51510201100.0000,1000,25,20,"51510201100",71395.000000,0.005346
,"51510","201202","51510201202",242,51059471200.0000,48376,772,51510201202.0000,1000,25,4,"51510201202",71403.000000,0.004632
,"51510","201203","51510201203",710,51059471200.0000,79952,1252,51510201203.0000,1000,25,15,"51510201203",71403.000000,0.002772
,"51510","200900","51510200900",709,51059471200.0000,79952,1252,51510200900.0000,1000,25,4,"51510200900",71407.000000,0.006387
,"51510","200801","51510200801",3100,51059480200.0000,79952,1252,51510200801.0000,1000,25,30,"51510200801",71408.000000,0.002253
,"51510","201204","51510201204",1373,51059460500.0000,23984,423,51510201204.0000,1000,25,10,"51510201204",71421.000000,0.000565
,"51510","201500","51510201500",1204,51059460400.0000,79952,1252,51510201500.0000,1000,25,4,"51510201500",71422.000000,0.003716
,"51510","201300","51510201300",711,51059471200.0000,79952,1252,51510201300.0000,1000,25,10,"51510201300",71442.000000,0.003410
,"51510","201400","51510201400",2003,51059460500.0000,79952,1252,51510201400.0000,1000,25,15,"51510201400",71442.000000,0.009746
,"51510","201801","51510201801",712,51059471200.0000,79952,1252,51510201801.0000,1000,25,10,"51510201801",71443.000000,0.000909
,"51510","200802","51510200802",1200,51059460400.0000,79952,1252,51510200802.0000,1000,25,4,"51510200802",71478.000000,0.001994
,"51510","201900","51510201900",1206,51059460400.0000,79952,1252,51510201900.0000,1000,25,10,"51510201900",71518.000000,0.000401
,"51510","201802","51510201802",713,51059471200.0000,79952,1252,51510201802.0000,1000,25,4,"51510201802",71537.000000,0.003532
,"51510","202001","51510202001",714,51059471200.0000,79952,1252,51510202001.0000,1000,25,10,"51510202001",71540.000000,0.003714
,"51510","200201","51510200201",239,51059471200.0000,48376,772,51510200201.0000,1000,25,15,"51510200201",71579.000000,0.004789
,"51510","200103","51510200103",238,51059471200.0000,48376,772,51510200103.0000,1000,25,15,"51510200103",71584.000000,0.005194
,"51510","200301","51510200301",1372,51059460500.0000,23984,423,51510200301.0000,1000,25,4,"51510200301",71629.000000,0.001828
,"51510","200500","51510200500",241,51059471200.0000,48376,772,51510200500.0000,1000,25,10,"51510200500",71639.000000,0.003026
,"51510","201600","51510201600",243,51059471200.0000,48376,772,51510201600.0000,1000,25,15,"51510201600",71641.000000,0.001514
,"51510","200302","51510200302",1989,51059460500.0000,79952,1252,51510200302.0000,1000,25,4,"51510200302",71653.000000,0.006802
,"51059","452800","51059452800",123,51059471200.0000,48376,772,51059452800.0000,4088,62,4,"51059452800",71656.000000,0.003634
,"51059","420400","51059420400",1702,51059460500.0000,79952,1252,51059420400.0000,39064,646,40,"51059420400",71672.000000,0.002552
,"51510","200700","51510200700",708,51059471200.0000,79952,1252,51510200700.0000,1000,25,10,"51510200700",71672.000000,0.003071
,"51510","202002","51510202002",715,51059471200.0000,79952,1252,51510202002.0000,1000,25,15,"51510202002",71677.000000,0.000467
,"51510","200202","51510200202",702,51059471200.0000,79952,1252,51510200202.0000,1000,25,4,"51510200202",71697.000000,0.004164
,"51510","200105","51510200105",700,51059471200.0000,79952,1252,51510200105.0000,1000,25,20,"51510200105",71698.000000,0.002230
,"51059","420300","51059420300",89,51059471200.0000,48376,772,51059420300.0000,68880,1055,15,"51059420300",71713.000000,0.006664
,"51059","420700","51059420700",1705,51059460500.0000,79952,1252,51059420700.0000,68880,1055,15,"51059420700",71713.000000,0.017157
,"51057","950700","51057950700",2733,51059480200.0000,79952,1252,51057950700.0000,77568,1215,4,"51057950700",71951.000000,0.024077
,"51059","481000","51059481000",152,51059471200.0000,48376,772,51059481000.0000,99999,9999,10,"51059481000",71997.000000,0.004188
,"51059","482500","51059482500",164,51059471200.0000,48376,772,51059482500.0000,99999,9999,75,"51059482500",71998.000000,0.017797
,"51059","491100","51059491100",169,51059471200.0000,48376,772,51059491100.0000,14440,216,50,"51059491100",72026.000000,0.024377
,"51059","491400","51059491400",172,51059471200.0000,48376,772,51059491400.0000,14440,216,4,"51059491400",72043.000000,0.011682
,"51107","611203","51107611203",205,51059471200.0000,48376,772,51107611203.0000,99999,9999,15,"51107611203",72045.000000,0.037706
,"51059","480900","51059480900",151,51059471200.0000,48376,772,51059480900.0000,36648,615,20,"51059480900",72047.000000,0.003619
,"51059","480500","51059480500",150,51059471200.0000,48376,772,51059480500.0000,99999,9999,65,"51059480500",72057.000000,0.010086
,"51059","480800","51059480800",565,51059471200.0000,79952,1252,51059480800.0000,36648,615,40,"51059480800",72064.000000,0.001166
,"51059","482000","51059482000",159,51059471200.0000,48376,772,51059482000.0000,66672,1022,20,"51059482000",72095.000000,0.010866
,"51059","482200","51059482200",160,51059471200.0000,48376,772,51059482200.0000,66672,1022,25,"51059482200",72102.000000,0.006897
,"51059","482100","51059482100",576,51059471200.0000,79952,1252,51059482100.0000,66672,1022,10,"51059482100",72103.000000,0.019266
,"51059","482300","51059482300",161,51059471200.0000,48376,772,51059482300.0000,66672,1022,20,"51059482300",72103.000000,0.008768
,"51059","481500","51059481500",571,51059471200.0000,79952,1252,51059481500.0000,66672,1022,30,"51059481500",72104.000000,0.031058
,"51059","481400","51059481400",155,51059471200.0000,48376,772,51059481400.0000,66672,1022,50,"51059481400",72105.000000,0.019331
,"51059","481900","51059481900",158,51059471200.0000,48376,772,51059481900.0000,66672,1022,15,"51059481900",72126.000000,0.011672
,"51059","482400","51059482400",162,51059471200.0000,48376,772,51059482400.0000,66672,1022,10,"51059482400",72126.000000,0.007549
,"51059","480300","51059480300",149,51059471200.0000,48376,772,51059480300.0000,32496,558,20,"51059480300",72132.000000,0.013517
,"51059","460300","51059460300",126,51059471200.0000,48376,772,51059460300.0000,87240,1357,25,"51059460300",72135.000000,0.016332
,"51059","460400","51059460400",127,51059471200.0000,48376,772,51059460400.0000,79952,1252,4,"51059460400",72142.000000,0.007224
,"51059","460500","51059460500",529,51059471200.0000,79952,1252,51059460500.0000,23984,423,30,"51059460500",72176.000000,0.011013
,"51059","480200","51059480200",148,51059471200.0000,48376,772,51059480200.0000,79952,1252,35,"51059480200",72178.000000,0.005614
,"51059","471200","51059471200",142,51059471200.0000,48376,772,51059471200.0000,48376,772,25,"51059471200",72235.000000,0.001635
,"51059","470600","51059470600",138,51059471200.0000,48376,772,51059470600.0000,48376,772,10,"51059470600",72242.000000,0.002260
,"51059","470800","51059470800",548,51059471200.0000,79952,1252,51059470800.0000,48376,772,30,"51059470800",72245.000000,0.007271
,"51059","471100","51059471100",141,51059471200.0000,48376,772,51059471100.0000,62264,967,15,"51059471100",72245.000000,0.008335
,"51059","470500","51059470500",137,51059471200.0000,48376,772,51059470500.0000,48376,772,10,"51059470500",72251.000000,0.006416
,"51059","470100","51059470100",1043,51059460400.0000,79952,1252,51059470100.0000,48376,772,4,"51059470100",72262.000000,0.007655
,"51059","470700","51059470700",547,51059471200.0000,79952,1252,51059470700.0000,48376,772,25,"51059470700",72275.000000,0.006403
,"51059","470400","51059470400",136,51059471200.0000,48376,772,51059470400.0000,48376,772,10,"51059470400",72289.000000,0.006984
,"51059","470300","51059470300",135,51059471200.0000,48376,772,51059470300.0000,48376,772,4,"51059470300",72321.000000,0.008404
,"51059","440600","51059440600",108,51059471200.0000,48376,772,51059440600.0000,99999,9999,10,"51059440600",72368.000000,0.012026
,"51059","430100","51059430100",96,51059471200.0000,48376,772,51059430100.0000,99999,9999,20,"51059430100",72374.000000,0.010819
,"51059","490900","51059490900",1086,51059460400.0000,79952,1252,51059490900.0000,17376,282,4,"51059490900",72384.000000,0.059225
,"51059","432300","51059432300",105,51059471200.0000,48376,772,51059432300.0000,11464,194,4,"51059432300",72389.000000,0.026549
,"51059","461200","51059461200",132,51059471200.0000,48376,772,51059461200.0000,58472,898,10,"51059461200",72391.000000,0.016897
,"51059","461100","51059461100",131,51059471200.0000,48376,772,51059461100.0000,58472,898,4,"51059461100",72412.000000,0.014867
,"51059","461000","51059461000",534,51059471200.0000,79952,1252,51059461000.0000,81072,1265,4,"51059461000",72427.000000,0.006699
,"51059","460700","51059460700",129,51059471200.0000,48376,772,51059460700.0000,81072,1265,20,"51059460700",72429.000000,0.009687
,"51059","431800","51059431800",483,51059471200.0000,79952,1252,51059431800.0000,11464,194,25,"51059431800",72450.000000,0.036168
,"51059","460800","51059460800",532,51059471200.0000,79952,1252,51059460800.0000,81072,1265,25,"51059460800",72458.000000,0.008630
,"51059","460900","51059460900",130,51059471200.0000,48376,772,51059460900.0000,81072,1265,4,"51059460900",72458.000000,0.004424
,"51059","461700","51059461700",134,51059471200.0000,48376,772,51059461700.0000,51192,802,4,"51059461700",72466.000000,0.003734
,"51059","460600","51059460600",128,51059471200.0000,48376,772,51059460600.0000,23984,423,10,"51059460600",72512.000000,0.006511
,"51059","440200","51059440200",493,51059471200.0000,79952,1252,51059440200.0000,1912,42,4,"51059440200",72528.000000,0.005895
,"51059","440700","51059440700",109,51059471200.0000,48376,772,51059440700.0000,1912,42,10,"51059440700",72556.000000,0.018449
,"51059","440800","51059440800",111,51059471200.0000,48376,772,51059440800.0000,1912,42,10,"51059440800",72559.000000,0.008159
,"51059","440300","51059440300",107,51059471200.0000,48376,772,51059440300.0000,1912,42,4,"51059440300",72563.000000,0.007641
,"51059","450700","51059450700",115,51059471200.0000,48376,772,51059450700.0000,1912,42,4,"51059450700",72584.000000,0.008130
,"51059","452200","51059452200",1015,51059460400.0000,79952,1252,51059452200.0000,1912,42,10,"51059452200",72585.000000,0.010574
,"51059","431900","51059431900",103,51059471200.0000,48376,772,51059431900.0000,84976,1327,10,"51059431900",72586.000000,0.039342
,"51059","430400","51059430400",98,51059471200.0000,48376,772,51059430400.0000,84976,1327,10,"51059430400",72587.000000,0.015397
,"51059","432400","51059432400",488,51059471200.0000,79952,1252,51059432400.0000,11464,194,40,"51059432400",72595.000000,0.026989
,"51059","422100","51059422100",95,51059471200.0000,48376,772,51059422100.0000,47064,744,20,"51059422100",72625.000000,0.001985
,"51059","471300","51059471300",144,51059471200.0000,48376,772,51059471300.0000,39448,649,10,"51059471300",72651.000000,0.002868
,"51059","471000","51059471000",140,51059471200.0000,48376,772,51059471000.0000,39448,649,4,"51059471000",72662.000000,0.000126
,"51059","450100","51059450100",501,51059471200.0000,79952,1252,51059450100.0000,40584,677,20,"51059450100",72672.000000,0.003696
,"51059","471400","51059471400",145,51059471200.0000,48376,772,51059471400.0000,39448,649,10,"51059471400",72675.000000,0.006710
,"51059","450600","51059450600",114,51059471200.0000,48376,772,51059450600.0000,40584,677,15,"51059450600",72681.000000,0.007317
,"51059","450200","51059450200",502,51059471200.0000,79952,1252,51059450200.0000,40584,677,30,"51059450200",72697.000000,0.004293
,"51059","450900","51059450900",1007,51059460400.0000,79952,1252,51059450900.0000,40584,677,4,"51059450900",72700.000000,0.015921
,"51059","470900","51059470900",139,51059471200.0000,48376,772,51059470900.0000,48376,772,10,"51059470900",72706.000000,0.012884
,"51059","450500","51059450500",505,51059471200.0000,79952,1252,51059450500.0000,40584,677,20,"51059450500",72715.000000,0.004657
,"51059","450300","51059450300",112,51059471200.0000,48376,772,51059450300.0000,40584,677,4,"51059450300",72718.000000,0.004129
,"51059","450400","51059450400",113,51059471200.0000,48376,772,51059450400.0000,40584,677,4,"51059450400",72718.000000,0.008370
,"51059","450800","51059450800",116,51059471200.0000,48376,772,51059450800.0000,1912,42,4,"51059450800",72735.000000,0.009244
,"51059","451000","51059451000",1760,51059460500.0000,79952,1252,51059451000.0000,1912,42,30,"51059451000",72741.000000,0.006876
,"51059","451200","51059451200",510,51059471200.0000,79952,1252,51059451200.0000,43352,708,4,"51059451200",72748.000000,0.012962
,"51059","451100","51059451100",509,51059471200.0000,79952,1252,51059451100.0000,43352,708,15,"51059451100",72749.000000,0.004306
,"51059","451800","51059451800",514,51059471200.0000,79952,1252,51059451800.0000,45784,732,4,"51059451800",72788.000000,0.008904
,"51059","451600","51059451600",513,51059471200.0000,79952,1252,51059451600.0000,43352,708,10,"51059451600",72790.000000,0.005769
,"51059","451500","51059451500",118,51059471200.0000,48376,772,51059451500.0000,71216,1115,20,"51059451500",72793.000000,0.004301
,"51059","452700","51059452700",122,51059471200.0000,48376,772,51059452700.0000,4088,62,4,"51059452700",72804.000000,0.004070
,"51059","451900","51059451900",515,51059471200.0000,79952,1252,51059451900.0000,45784,732,25,"51059451900",72806.000000,0.005106
,"51059","430600","51059430600",475,51059471200.0000,79952,1252,51059430600.0000,74592,1150,15,"51059430600",72839.000000,0.007439
,"51059","422000","51059422000",93,51059471200.0000,48376,772,51059422000.0000,55752,853,15,"51059422000",72860.000000,0.009411
,"51059","432800","51059432800",1740,51059460500.0000,79952,1252,51059432800.0000,55752,853,4,"51059432800",72860.000000,0.006440
,"51059","422300","51059422300",470,51059471200.0000,79952,1252,51059422300.0000,29552,499,15,"51059422300",72876.000000,0.020049
,"51059","420200","51059420200",88,51059471200.0000,48376,772,51059420200.0000,68880,1055,10,"51059420200",72877.000000,0.005489
,"51059","416200","51059416200",954,51059460400.0000,79952,1252,51059416200.0000,29008,495,10,"51059416200",72883.000000,0.019652
,"51059","421900","51059421900",468,51059471200.0000,79952,1252,51059421900.0000,29008,495,4,"51059421900",72884.000000,0.016906
,"51059","421800","51059421800",92,51059471200.0000,48376,772,51059421800.0000,54144,836,4,"51059421800",72898.000000,0.003562
,"51059","416100","51059416100",457,51059471200.0000,79952,1252,51059416100.0000,54144,836,4,"51059416100",72916.000000,0.001646
,"51059","415300","51059415300",451,51059471200.0000,79952,1252,51059415300.0000,33584,567,4,"51059415300",72918.000000,0.012302
,"51059","421400","51059421400",91,51059471200.0000,48376,772,51059421400.0000,33584,567,4,"51059421400",72923.000000,0.004468
,"51059","420500","51059420500",90,51059471200.0000,48376,772,51059420500.0000,39064,646,10,"51059420500",72937.000000,0.003696
,"51059","420600","51059420600",959,51059460400.0000,79952,1252,51059420600.0000,33584,567,20,"51059420600",72938.000000,0.004751
,"51059","415100","51059415100",946,51059460400.0000,79952,1252,51059415100.0000,5928,81,4,"51059415100",72941.000000,0.005386
,"51059","420800","51059420800",461,51059471200.0000,79952,1252,51059420800.0000,33584,567,15,"51059420800",72949.000000,0.018357
,"51059","421300","51059421300",965,51059460400.0000,79952,1252,51059421300.0000,33584,567,15,"51059421300",72955.000000,0.025529
,"51059","415400","51059415400",948,51059460400.0000,79952,1252,51059415400.0000,39304,648,10,"51059415400",72958.000000,0.010376
,"51059","421500","51059421500",967,51059460400.0000,79952,1252,51059421500.0000,39304,648,10,"51059421500",72960.000000,0.006027
,"51059","421600","51059421600",968,51059460400.0000,79952,1252,51059421600.0000,54144,836,15,"51059421600",72966.000000,0.004644
,"51059","415500","51059415500",452,51059471200.0000,79952,1252,51059415500.0000,29136,497,15,"51059415500",72971.000000,0.015144
,"51059","416000","51059416000",456,51059471200.0000,79952,1252,51059416000.0000,54144,836,10,"51059416000",72973.000000,0.006267
,"51059","415900","51059415900",2743,51059480200.0000,79952,1252,51059415900.0000,54144,836,10,"51059415900",72986.000000,0.001984
,"51059","415800","51059415800",455,51059471200.0000,79952,1252,51059415800.0000,29136,497,4,"51059415800",72987.000000,0.011198
,"51059","415200","51059415200",1690,51059460500.0000,79952,1252,51059415200.0000,5928,81,4,"51059415200",72994.000000,0.000486
,"51059","415600","51059415600",453,51059471200.0000,79952,1252,51059415600.0000,29136,497,15,"51059415600",72998.000000,0.000746
,"51059","415700","51059415700",454,51059471200.0000,79952,1252,51059415700.0000,29136,497,15,"51059415700",73006.000000,0.007917
,"51059","416300","51059416300",1698,51059460500.0000,79952,1252,51059416300.0000,99999,9999,4,"51059416300",73012.000000,0.018474
,"51059","461800","51059461800",541,51059471200.0000,79952,1252,51059461800.0000,58472,898,45,"51059461800",73052.000000,0.003195
,"51059","490100","51059490100",166,51059471200.0000,48376,772,51059490100.0000,14440,216,10,"51059490100",73069.000000,0.005686
,"51059","421700","51059421700",466,51059471200.0000,79952,1252,51059421700.0000,54144,836,10,"51059421700",73104.000000,0.009643
,"51059","481100","51059481100",153,51059471200.0000,48376,772,51059481100.0000,99999,9999,40,"51059481100",73110.000000,0.018981
,"51107","611400","51107611400",209,51059471200.0000,48376,772,51107611400.0000,99999,9999,20,"51107611400",73137.000000,0.015677
,"51059","440100","51059440100",492,51059471200.0000,79952,1252,51059440100.0000,49144,787,30,"51059440100",73186.000000,0.012591
,"51059","452500","51059452500",120,51059471200.0000,48376,772,51059452500.0000,74592,1150,4,"51059452500",73195.000000,0.006733
,"51059","452600","51059452600",121,51059471200.0000,48376,772,51059452600.0000,74592,1150,4,"51059452600",73202.000000,0.005766
,"51059","452300","51059452300",119,51059471200.0000,48376,772,51059452300.0000,1912,42,10,"51059452300",73217.000000,0.003931
,"51059","452000","51059452000",1770,51059460500.0000,79952,1252,51059452000.0000,1912,42,40,"51059452000",73219.000000,0.004257
,"51059","492200","51059492200",180,51059471200.0000,48376,772,51059492200.0000,99999,9999,35,"51059492200",73284.000000,0.014628
,"51059","481200","51059481200",154,51059471200.0000,48376,772,51059481200.0000,66672,1022,20,"51059481200",73306.000000,0.008943
,"51059","430200","51059430200",97,51059471200.0000,48376,772,51059430200.0000,99999,9999,10,"51059430200",73317.000000,0.026398
,"51059","461900","51059461900",542,51059471200.0000,79952,1252,51059461900.0000,58472,898,15,"51059461900",73336.000000,0.003313
,"51059","481600","51059481600",156,51059471200.0000,48376,772,51059481600.0000,99999,9999,10,"51059481600",73338.000000,0.036980
,"51059","480100","51059480100",146,51059471200.0000,48376,772,51059480100.0000,32496,558,10,"51059480100",73346.000000,0.018759
,"51153","901220","51153901220",228,51059471200.0000,48376,772,51153901220.0000,43432,711,10,"51153901220",73364.000000,0.068498
,"51153","901221","51153901221",668,51059471200.0000,79952,1252,51153901221.0000,43432,711,10,"51153901221",73364.000000,0.047518
,"51153","901222","51153901222",1162,51059460400.0000,79952,1252,51153901222.0000,43432,711,20,"51153901222",73364.000000,0.034167
,"51059","492000","51059492000",597,51059471200.0000,79952,1252,51059492000.0000,99999,9999,30,"51059492000",73404.000000,0.022059
,"51059","480400","51059480400",562,51059471200.0000,79952,1252,51059480400.0000,99999,9999,40,"51059480400",73466.000000,0.009028
,"51059","460200","51059460200",125,51059471200.0000,48376,772,51059460200.0000,87240,1357,10,"51059460200",73496.000000,0.015197
,"51059","491600","51059491600",175,51059471200.0000,48376,772,51059491600.0000,14744,218,10,"51059491600",73552.000000,0.008073
,"51059","481700","51059481700",157,51059471200.0000,48376,772,51059481700.0000,99999,9999,45,"51059481700",73582.000000,0.021634
,"51059","451300","51059451300",511,51059471200.0000,79952,1252,51059451300.0000,43352,708,4,"51059451300",73637.000000,0.006661
,"51059","451400","51059451400",117,51059471200.0000,48376,772,51059451400.0000,71216,1115,10,"51059451400",73638.000000,0.001770
,"51059","491700","51059491700",176,51059471200.0000,48376,772,51059491700.0000,14744,218,15,"51059491700",73647.000000,0.001710
,"51059","491000","51059491000",1331,51059460500.0000,23984,423,51059491000.0000,99999,9999,4,"51059491000",73674.000000,0.026515
,"51059","491300","51059491300",171,51059471200.0000,48376,772,51059491300.0000,14440,216,4,"51059491300",73681.000000,0.002041
,"51059","430800","51059430800",977,51059460400.0000,79952,1252,51059430800.0000,84976,1327,15,"51059430800",73691.000000,0.021391
,"51059","452100","51059452100",516,51059471200.0000,79952,1252,51059452100.0000,1912,42,20,"51059452100",73697.000000,0.009078
,"51059","432000","51059432000",104,51059471200.0000,48376,772,51059432000.0000,11464,194,4,"51059432000",73705.000000,0.006782
,"51059","432100","51059432100",485,51059471200.0000,79952,1252,51059432100.0000,11464,194,4,"51059432100",73706.000000,0.017562
,"51059","492100","51059492100",179,51059471200.0000,48376,772,51059492100.0000,99999,9999,15,"51059492100",73708.000000,0.016333
,"51059","432200","51059432200",486,51059471200.0000,79952,1252,51059432200.0000,11464,194,15,"51059432200",73712.000000,0.035095
,"51059","432700","51059432700",491,51059471200.0000,79952,1252,51059432700.0000,55752,853,15,"51059432700",73731.000000,0.018669
,"51059","430900","51059430900",101,51059471200.0000,48376,772,51059430900.0000,11464,194,15,"51059430900",73738.000000,0.035059
,"51059","431300","51059431300",479,51059471200.0000,79952,1252,51059431300.0000,11464,194,10,"51059431300",73738.000000,0.013459
,"51059","432600","51059432600",106,51059471200.0000,48376,772,51059432600.0000,55752,853,25,"51059432600",73739.000000,0.007841
,"51059","431000","51059431000",102,51059471200.0000,48376,772,51059431000.0000,11464,194,25,"51059431000",73741.000000,0.036959
,"51059","432500","51059432500",489,51059471200.0000,79952,1252,51059432500.0000,11464,194,25,"51059432500",73742.000000,0.009650
,"51059","492300","51059492300",1102,51059460400.0000,79952,1252,51059492300.0000,99999,9999,10,"51059492300",73742.000000,0.011815
,"51059","492400","51059492400",181,51059471200.0000,48376,772,51059492400.0000,47064,744,4,"51059492400",73743.000000,0.021097
,"51059","431400","51059431400",480,51059471200.0000,79952,1252,51059431400.0000,84976,1327,4,"51059431400",73755.000000,0.010744
,"51059","430500","51059430500",99,51059471200.0000,48376,772,51059430500.0000,57560,883,4,"51059430500",73781.000000,0.003117
,"51059","430700","51059430700",100,51059471200.0000,48376,772,51059430700.0000,74592,1150,15,"51059430700",73785.000000,0.012561
,"51059","452400","51059452400",518,51059471200.0000,79952,1252,51059452400.0000,57560,883,10,"51059452400",73785.000000,0.006935
,"51059","491200","51059491200",170,51059471200.0000,48376,772,51059491200.0000,14440,216,40,"51059491200",73789.000000,0.003338
,"51059","460100","51059460100",124,51059471200.0000,48376,772,51059460100.0000,87240,1357,4,"51059460100",73791.000000,0.006224
,"51059","420100","51059420100",458,51059471200.0000,79952,1252,51059420100.0000,74592,1150,4,"51059420100",73796.000000,0.004249
,"51059","421100","51059421100",463,51059471200.0000,79952,1252,51059421100.0000,29552,499,4,"51059421100",73819.000000,0.019638
,"51059","421200","51059421200",964,51059460400.0000,79952,1252,51059421200.0000,29552,499,10,"51059421200",73843.000000,0.028074
,"51059","422400","51059422400",972,51059460400.0000,79952,1252,51059422400.0000,29552,499,25,"51059422400",73843.000000,0.025137
,"51059","461500","51059461500",538,51059471200.0000,79952,1252,51059461500.0000,58472,898,35,"51059461500",73868.000000,0.005647
,"51059","461600","51059461600",133,51059471200.0000,48376,772,51059461600.0000,51192,802,20,"51059461600",73900.000000,0.003043
,"51059","482600","51059482600",165,51059471200.0000,48376,772,51059482600.0000,14744,218,35,"51059482600",73916.000000,0.008389
,"51059","431500","51059431500",481,51059471200.0000,79952,1252,51059431500.0000,84976,1327,20,"51059431500",73937.000000,0.009793
